Hour,Day,Month,Year,batteryLevel,weather_code_encoded,sunshine_duration_hours,precipitation (mm),soil_temperature_0_to_7cm (°F),vapour_pressure_deficit (kPa)
9,12,6,2022,62.5,4,1.0,0.1,78.3,0.6
16,9,6,2023,100.0,4,1.0,0.2,88.7,1.29
16,8,1,2023,100.0,0,1.0,0.0,70.7,1.32
15,29,12,2023,100.0,3,1.0,0.0,61.9,0.51
7,3,2,2023,54.0,4,0.0,0.1,69.8,0.06
17,9,2,2023,100.0,1,1.0,0.0,79.7,1.25
8,23,11,2023,24.0,1,0.6053527777777777,0.0,59.7,0.27
14,26,5,2022,100.0,1,1.0,0.0,86.8,2.29
14,5,12,2023,41.0,1,0.30169999999999997,0.0,70.9,1.38
11,3,4,2022,38.5,0,1.0,0.0,71.5,0.72
8,3,8,2023,59.0,1,1.0,0.0,80.2,0.53
9,9,8,2022,55.0,1,1.0,0.0,80.8,0.72
12,3,8,2023,100.0,2,1.0,0.0,89.2,1.77
17,17,3,2022,68.0,0,1.0,0.0,76.7,1.1
15,11,1,2023,100.0,0,1.0,0.0,70.3,1.6
8,17,8,2022,54.0,1,1.0,0.0,80.8,0.33
9,11,12,2021,40.0,1,1.0,0.0,68.0,0.22
13,30,6,2023,100.0,0,1.0,0.0,91.2,2.86
14,17,6,2023,100.0,2,1.0,0.0,87.7,1.3
9,24,9,2022,66.0,0,1.0,0.0,77.6,0.66
6,18,6,2022,50.0,0,0.0,0.0,77.4,0.08
12,10,2,2023,85.0,4,1.0,0.1,77.0,1.4
15,31,3,2023,100.0,1,1.0,0.0,90.5,3.19
13,10,5,2023,100.0,1,1.0,0.0,92.5,2.39
9,10,6,2022,57.0,3,1.0,0.0,80.2,0.57
6,12,6,2023,50.0,0,0.0,0.0,74.2,0.21
10,21,12,2021,47.5,8,0.0,2.7,64.2,0.11
13,26,9,2022,100.0,1,1.0,0.0,86.6,1.83
16,14,12,2022,100.0,0,1.0,0.0,77.7,1.58
6,27,7,2022,60.0,0,0.0,0.0,74.9,0.06
8,31,10,2023,59.0,3,0.035277777777777776,0.0,70.0,0.06
8,10,8,2022,52.0,1,1.0,0.0,78.4,0.39
14,15,3,2023,100.0,0,1.0,0.0,69.0,1.23
7,6,1,2023,84.5,0,0.0,0.0,52.9,0.28
14,24,7,2023,73.0,8,1.0,3.1,87.9,0.95
14,14,12,2022,88.0,0,1.0,0.0,77.3,1.47
17,24,3,2022,56.5,1,1.0,0.0,73.3,0.66
12,27,1,2023,100.0,0,1.0,0.0,58.6,0.91
11,22,9,2023,100.0,1,1.0,0.0,84.0,1.51
7,12,3,2023,50.0,0,0.0,0.0,57.0,0.2
12,8,4,2023,81.5,4,1.0,0.2,86.3,1.87
17,31,7,2023,100.0,4,0.06957777777777778,0.1,86.5,1.39
17,6,7,2023,100.0,1,1.0,0.0,91.1,1.42
13,23,1,2022,10.0,2,1.0,0.0,55.4,0.38
7,4,6,2022,55.0,3,0.30191666666666667,0.0,75.5,0.14
10,3,3,2023,79.0,0,1.0,0.0,72.3,0.95
9,4,9,2023,68.0,0,1.0,0.0,78.2,1.14
9,2,7,2022,58.0,1,1.0,0.0,81.7,0.84
8,15,4,2023,56.0,0,1.0,0.0,71.8,0.52
7,29,10,2023,54.5,0,0.0,0.0,68.2,0.05
9,5,7,2022,67.0,4,1.0,0.2,83.1,0.83
8,4,5,2023,72.0,0,1.0,0.0,66.5,0.7
7,23,3,2022,50.5,2,0.0,0.0,69.6,0.3
13,16,9,2022,100.0,1,0.48583611111111114,0.0,84.0,1.46
14,13,5,2022,100.0,0,0.6829555555555555,0.0,84.5,1.28
15,23,12,2021,100.0,0,1.0,0.0,65.3,1.05
14,7,3,2023,100.0,0,1.0,0.0,82.2,1.22
10,23,11,2023,40.5,1,1.0,0.0,64.0,0.56
16,19,2,2022,74.5,0,1.0,0.0,72.0,1.28
14,27,7,2022,100.0,7,1.0,1.3,85.7,0.77
8,14,11,2022,84.0,3,0.0,0.0,62.6,0.4
17,26,6,2023,100.0,0,1.0,0.0,87.6,1.22
13,30,12,2022,100.0,3,1.0,0.0,71.0,1.27
7,13,12,2021,35.0,0,0.0,0.0,64.2,0.05
9,17,3,2023,73.0,0,1.0,0.0,62.2,0.78
14,3,11,2022,100.0,4,1.0,0.1,80.6,0.88
8,20,3,2022,16.5,4,1.0,0.2,66.7,0.22
14,13,4,2022,99.5,3,1.0,0.0,81.3,2.36
16,26,1,2023,100.0,0,1.0,0.0,65.4,0.58
7,6,1,2022,53.5,0,0.0,0.0,54.4,0.0
11,9,3,2023,100.0,0,1.0,0.0,74.5,1.36
14,7,6,2022,100.0,3,1.0,0.0,90.5,1.85
9,4,1,2022,62.5,0,1.0,0.0,52.9,0.26
15,21,7,2022,100.0,4,1.0,0.4,92.3,1.59
14,20,2,2023,100.0,1,1.0,0.0,74.0,0.87
10,28,9,2023,61.5,3,0.35105555555555557,0.0,80.0,0.87
14,7,8,2023,90.5,4,1.0,0.2,89.5,1.72
11,6,10,2022,100.0,2,1.0,0.0,75.5,1.26
17,4,7,2022,100.0,4,1.0,0.1,87.4,1.01
12,21,5,2022,82.0,4,1.0,0.3,81.3,1.17
11,24,6,2023,87.0,1,1.0,0.0,84.9,1.34
12,20,12,2022,55.5,2,0.0,0.0,60.6,0.19
6,16,6,2023,55.5,2,0.0,0.0,75.6,0.14
14,7,7,2023,100.0,5,1.0,0.8,88.8,1.27
12,12,8,2023,100.0,1,1.0,0.0,94.1,2.14
8,2,1,2024,62.0,0,0.07911388888888889,0.0,53.4,0.23
8,29,10,2022,38.5,3,0.0,0.0,71.9,0.18
12,20,3,2022,60.0,0,1.0,0.0,74.8,1.32
11,14,8,2022,63.5,4,0.0,0.1,81.4,0.55
8,20,7,2022,52.0,4,1.0,0.1,80.9,0.44
6,10,4,2023,44.0,0,0.0,0.0,66.2,0.28
15,10,9,2022,64.0,4,0.0,0.1,79.7,0.56
17,20,2,2023,99.5,1,1.0,0.0,72.8,0.56
16,30,10,2023,100.0,1,1.0,0.0,87.0,2.08
16,13,8,2022,100.0,1,0.6153,0.0,89.9,1.57
14,17,2,2023,100.0,0,1.0,0.0,78.9,1.82
10,18,3,2023,62.5,4,1.0,0.1,72.8,0.93
14,14,12,2021,64.0,1,1.0,0.0,77.4,1.04
15,29,3,2023,100.0,1,1.0,0.0,87.6,2.26
8,11,3,2022,48.0,1,0.02885,0.0,69.0,0.19
10,9,12,2023,31.5,0,1.0,0.0,66.5,0.76
14,10,11,2023,100.0,2,1.0,0.0,89.9,2.45
12,1,8,2023,100.0,4,1.0,0.1,88.6,1.46
16,3,2,2022,100.0,1,1.0,0.0,74.6,1.92
9,29,11,2023,49.0,0,1.0,0.0,49.4,0.41
13,17,12,2023,27.5,0,1.0,0.0,69.9,0.77
5,15,6,2023,54.5,1,0.0,0.0,74.9,0.09
8,11,5,2022,54.0,0,1.0,0.0,67.4,1.0
13,8,9,2023,100.0,0,1.0,0.0,87.7,1.5
15,13,10,2023,100.0,0,1.0,0.0,86.7,1.02
12,3,7,2023,91.0,0,1.0,0.0,92.3,2.06
13,4,6,2022,100.0,1,1.0,0.0,83.2,1.53
13,22,8,2022,100.0,1,1.0,0.0,94.4,2.11
9,17,4,2023,57.0,3,0.1426472222222222,0.0,69.8,0.62
12,27,1,2022,25.0,3,0.8006777777777778,0.0,60.9,0.52
17,29,5,2023,100.0,1,1.0,0.0,83.7,1.63
15,4,8,2022,100.0,1,1.0,0.0,93.4,2.88
7,4,4,2022,51.5,0,0.21125833333333333,0.0,60.3,0.11
15,14,12,2023,43.5,1,0.581336111111111,0.0,70.2,1.33
11,25,7,2022,73.5,1,1.0,0.0,86.6,1.69
13,5,2,2023,100.0,4,0.3192361111111111,0.4,66.6,0.7
7,11,6,2023,54.0,1,1.0,0.0,75.9,0.21
16,27,2,2022,57.0,0,1.0,0.0,81.0,0.83
9,28,12,2021,62.5,3,0.0,0.0,61.8,0.19
16,19,11,2022,100.0,1,1.0,0.0,68.2,0.87
14,16,7,2022,100.0,1,1.0,0.0,89.5,1.77
14,6,1,2023,100.0,0,1.0,0.0,68.3,1.41
12,21,9,2023,100.0,0,1.0,0.0,86.8,1.78
10,6,8,2022,63.0,5,1.0,0.6,85.2,1.71
6,10,9,2022,30.0,1,0.0,0.0,74.1,0.09
15,22,6,2022,100.0,4,1.0,0.2,92.6,1.95
8,7,2,2023,58.5,0,0.30645833333333333,0.0,55.7,0.22
10,31,7,2023,79.0,4,1.0,0.2,85.3,1.18
12,14,10,2023,100.0,2,1.0,0.0,81.3,1.0
15,30,6,2023,100.0,1,1.0,0.0,92.2,3.31
14,31,7,2022,100.0,4,1.0,0.1,93.7,2.56
13,14,3,2022,83.0,2,1.0,0.0,70.5,1.6
7,24,8,2022,50.5,1,0.16786388888888887,0.0,76.8,0.14
9,21,10,2022,62.5,0,1.0,0.0,58.3,0.7
15,8,3,2023,100.0,1,1.0,0.0,85.4,2.42
12,21,6,2023,71.5,1,1.0,0.0,79.7,1.35
12,28,8,2023,100.0,1,1.0,0.0,91.4,2.12
8,13,4,2023,56.5,0,1.0,0.0,70.6,0.43
10,9,6,2022,71.0,2,1.0,0.0,79.6,0.61
11,29,10,2022,46.5,1,1.0,0.0,77.4,0.86
7,6,6,2023,51.5,0,1.0,0.0,70.1,0.23
8,13,1,2023,33.0,4,0.0,0.1,61.9,0.05
16,4,12,2022,100.0,0,1.0,0.0,75.8,1.12
17,7,9,2023,100.0,0,1.0,0.0,89.8,1.56
9,29,3,2023,68.5,3,1.0,0.0,71.3,0.6
12,7,2,2022,49.5,0,1.0,0.0,62.7,0.54
5,6,6,2023,50.0,0,0.0,0.0,69.6,0.12
11,6,11,2023,100.0,0,1.0,0.0,71.0,2.07
13,13,11,2023,68.0,3,0.0,0.0,78.4,1.11
5,3,6,2023,66.5,1,0.0,0.0,70.6,0.08
13,19,12,2023,100.0,0,1.0,0.0,61.2,0.81
16,20,7,2023,100.0,6,0.9395666666666667,1.1,89.5,0.88
15,2,6,2022,100.0,3,1.0,0.0,89.0,2.56
14,13,2,2022,92.0,4,1.0,0.1,69.2,0.59
7,23,1,2022,0.0,3,0.0,0.0,49.0,0.15
7,22,1,2023,17.0,1,0.0,0.0,58.9,0.1
14,24,9,2023,100.0,0,1.0,0.0,91.8,3.21
9,12,5,2023,76.0,1,1.0,0.0,79.1,1.14
15,6,2,2023,100.0,0,1.0,0.0,75.6,1.43
10,24,10,2022,78.0,1,1.0,0.0,72.0,0.85
8,9,1,2023,83.0,3,0.0,0.0,54.5,0.01
14,12,3,2022,64.0,4,0.22394722222222224,0.1,65.3,0.52
12,28,6,2023,62.5,1,1.0,0.0,88.1,1.27
15,22,11,2023,66.0,3,0.0,0.0,73.2,0.37
10,12,12,2023,36.0,1,1.0,0.0,54.2,0.49
9,21,8,2023,63.5,4,1.0,0.3,82.5,0.98
10,13,5,2023,83.0,4,1.0,0.1,81.4,1.42
15,27,12,2021,100.0,0,1.0,0.0,73.3,0.93
7,20,6,2023,58.5,6,0.0,1.2,76.4,0.1
8,26,6,2023,55.5,1,1.0,0.0,79.2,0.6
11,17,12,2022,65.0,1,1.0,0.0,60.3,0.87
15,7,9,2023,100.0,5,1.0,0.5,92.8,1.87
15,8,12,2022,100.0,1,1.0,0.0,78.5,1.13
15,12,7,2023,100.0,4,1.0,0.2,91.7,1.39
15,7,6,2022,100.0,0,1.0,0.0,90.8,1.8
16,8,8,2022,100.0,4,1.0,0.2,90.4,1.73
7,9,3,2022,37.5,4,0.0,0.1,71.8,0.05
7,18,3,2023,50.0,3,0.0,0.0,67.7,0.24
11,8,12,2021,80.0,1,1.0,0.0,72.4,0.71
9,1,8,2023,60.5,1,1.0,0.0,80.6,0.71
16,7,7,2023,100.0,4,1.0,0.1,87.3,1.22
8,27,10,2022,42.5,1,0.9636972222222222,0.0,73.3,0.16
6,28,3,2022,50.0,0,0.0,0.0,60.5,0.09
9,8,1,2024,26.5,3,0.0,0.0,54.2,0.29
10,23,8,2023,71.0,0,1.0,0.0,86.5,1.37
11,4,10,2022,98.5,0,1.0,0.0,74.4,0.94
15,25,10,2023,100.0,3,0.0,0.0,80.8,1.81
15,24,10,2023,100.0,2,1.0,0.0,82.5,2.02
11,7,2,2022,45.5,1,1.0,0.0,59.8,0.44
16,30,10,2022,100.0,0,1.0,0.0,83.3,1.78
12,9,10,2022,100.0,0,1.0,0.0,79.5,1.46
12,5,1,2023,100.0,2,0.0,0.0,70.0,0.27
16,19,12,2021,86.0,4,1.0,0.1,77.7,0.46
9,30,12,2022,84.5,0,1.0,0.0,58.4,0.35
14,10,5,2023,100.0,6,1.0,1.1,92.7,2.22
10,20,1,2023,55.5,1,1.0,0.0,66.9,0.33
13,2,11,2022,78.0,4,1.0,0.1,80.9,0.74
14,14,2,2023,100.0,0,1.0,0.0,68.9,1.99
8,16,12,2021,51.5,4,0.0,0.1,66.9,0.1
11,2,11,2022,59.0,4,0.0,0.3,76.2,0.27
10,2,2,2022,70.0,0,1.0,0.0,57.6,0.64
15,19,4,2023,100.0,3,1.0,0.0,88.9,2.78
6,17,5,2022,50.0,0,0.0,0.0,67.8,0.16
16,7,11,2022,100.0,1,1.0,0.0,81.2,1.42
7,17,2,2022,72.0,0,0.0,0.0,63.0,0.1
11,23,9,2023,100.0,0,1.0,0.0,82.8,2.2
8,1,2,2022,44.5,0,0.1852,0.0,43.8,0.17
13,6,11,2023,100.0,0,1.0,0.0,78.7,2.63
7,11,11,2022,0.0,2,0.0,0.0,70.8,0.09
7,5,7,2023,53.0,1,0.9496555555555556,0.0,80.9,0.3
11,30,3,2023,100.0,0,1.0,0.0,76.6,1.71
10,7,1,2022,62.5,1,1.0,0.0,65.7,0.29
15,16,1,2023,100.0,0,1.0,0.0,63.0,1.27
13,26,12,2023,22.0,3,1.0,0.0,71.4,0.47
11,5,8,2023,96.5,4,1.0,0.1,88.6,1.97
7,7,6,2023,54.5,3,1.0,0.0,74.0,0.13
6,25,10,2023,55.0,0,0.0,0.0,67.0,0.34
12,15,10,2023,100.0,0,1.0,0.0,79.8,1.07
9,1,2,2022,53.0,1,1.0,0.0,46.7,0.35
14,30,10,2022,100.0,1,1.0,0.0,83.6,1.77
15,18,7,2023,100.0,0,1.0,0.0,89.9,1.65
15,18,8,2023,100.0,1,1.0,0.0,88.3,0.99
9,28,3,2022,63.0,0,1.0,0.0,65.7,0.74
9,22,9,2022,66.5,0,1.0,0.0,78.8,0.63
8,26,2,2022,54.5,3,0.08666944444444444,0.0,65.0,0.02
15,10,6,2022,75.5,4,1.0,0.2,85.5,0.96
15,18,1,2023,100.0,1,1.0,0.0,72.5,1.66
14,17,3,2023,100.0,1,1.0,0.0,76.2,1.76
13,19,11,2023,100.0,1,1.0,0.0,77.9,1.45
16,9,4,2022,100.0,0,1.0,0.0,70.7,1.03
10,26,1,2022,1.0,4,0.0,0.1,54.2,0.1
7,24,11,2022,78.5,2,0.0,0.0,67.1,0.14
16,15,8,2022,100.0,0,1.0,0.0,90.2,1.45
18,7,6,2022,100.0,0,1.0,0.0,87.8,1.36
12,8,8,2022,77.0,8,1.0,3.1,86.4,1.26
13,21,10,2023,100.0,0,1.0,0.0,83.3,1.46
16,15,11,2023,27.5,5,0.0,0.9,70.9,0.27
17,5,9,2023,100.0,0,1.0,0.0,89.6,2.38
10,11,1,2023,57.5,0,1.0,0.0,54.2,0.44
6,12,9,2023,50.0,0,0.0,0.0,74.4,0.03
13,12,10,2022,71.0,3,0.10047777777777779,0.0,81.8,0.85
16,21,11,2022,100.0,2,1.0,0.0,69.6,0.94
10,23,9,2022,72.5,5,1.0,0.5,82.1,1.07
13,13,7,2022,97.5,1,1.0,0.0,91.7,2.09
13,12,3,2022,59.0,3,0.0,0.0,65.4,0.37
7,5,3,2022,47.0,0,0.0,0.0,60.8,0.13
8,4,10,2023,57.5,0,1.0,0.0,74.6,0.58
9,23,5,2022,63.5,2,1.0,0.0,79.1,0.82
13,9,11,2023,100.0,1,1.0,0.0,84.9,2.29
14,2,10,2022,100.0,0,1.0,0.0,80.9,1.8
13,11,10,2023,68.5,2,0.7864611111111112,0.0,79.7,1.04
7,1,9,2022,50.5,1,0.32500555555555555,0.0,76.5,0.07
7,10,9,2023,51.0,0,0.25201666666666667,0.0,74.3,0.18
9,12,7,2022,59.0,4,1.0,0.1,82.2,0.64
6,5,6,2023,56.5,3,0.0,0.0,71.4,0.24
5,8,6,2023,50.0,0,0.0,0.0,72.0,0.15
15,23,1,2022,18.5,1,1.0,0.0,57.7,0.44
14,14,7,2022,86.0,8,1.0,2.5,89.1,1.05
14,6,3,2023,100.0,0,1.0,0.0,83.5,1.35
15,10,5,2022,100.0,0,1.0,0.0,92.4,3.01
16,7,12,2023,100.0,1,1.0,0.0,68.3,1.17
14,1,5,2023,100.0,0,1.0,0.0,81.3,1.31
8,9,2,2023,57.0,0,0.31443055555555555,0.0,61.6,0.35
16,17,2,2023,100.0,0,1.0,0.0,78.8,0.87
7,16,10,2022,46.0,0,0.0,0.0,67.4,0.13
11,28,12,2023,23.0,4,0.0,0.4,59.1,0.09
13,25,12,2021,100.0,0,1.0,0.0,68.4,1.17
16,2,5,2023,100.0,0,1.0,0.0,81.3,0.96
11,1,4,2023,100.0,4,1.0,0.1,80.4,1.5
14,23,12,2021,100.0,0,1.0,0.0,64.8,1.04
18,11,7,2022,100.0,4,1.0,0.1,83.4,0.82
9,21,4,2022,74.5,1,1.0,0.0,71.0,1.04
7,20,5,2023,66.0,1,0.9725777777777779,0.0,73.7,0.28
8,24,11,2022,79.0,3,0.33625,0.0,67.4,0.18
12,26,12,2022,100.0,1,1.0,0.0,50.4,0.72
16,12,8,2022,100.0,1,1.0,0.0,88.6,1.38
11,1,10,2023,71.5,4,0.1557888888888889,0.1,80.0,0.58
16,18,12,2023,100.0,0,1.0,0.0,65.5,0.43
15,20,5,2023,100.0,4,1.0,0.1,89.5,1.69
17,9,1,2024,6.5,9,0.0,9.4,66.0,0.17
15,11,5,2022,100.0,0,1.0,0.0,92.3,3.26
16,13,7,2023,100.0,1,1.0,0.0,90.9,1.56
15,25,3,2023,100.0,4,1.0,0.1,87.0,1.67
15,4,12,2023,43.5,1,1.0,0.0,75.8,1.06
11,8,7,2023,53.5,7,0.0,2.2,78.4,0.24
6,5,10,2023,57.0,0,0.0,0.0,73.1,0.17
11,19,11,2023,78.0,0,1.0,0.0,73.3,1.12
17,22,6,2022,100.0,0,1.0,0.0,90.8,1.44
14,6,2,2022,47.0,3,0.0,0.0,61.8,0.3
16,22,12,2021,68.5,0,1.0,0.0,65.7,0.56
6,15,8,2023,51.5,1,0.0,0.0,79.9,0.12
10,8,1,2024,28.0,4,0.0,0.1,55.4,0.33
15,26,1,2023,100.0,0,1.0,0.0,66.3,0.69
7,27,7,2023,52.5,2,0.31279999999999997,0.0,78.2,0.12
15,9,11,2022,68.0,3,0.0,0.0,74.9,0.87
7,27,5,2023,59.0,0,1.0,0.0,67.4,0.51
15,2,12,2022,100.0,0,1.0,0.0,74.9,1.61
8,14,2,2023,55.5,1,0.45487222222222223,0.0,49.9,0.13
8,15,12,2021,26.5,0,0.19817222222222222,0.0,63.2,0.16
11,9,11,2022,58.5,3,1.0,0.0,73.6,0.86
10,22,4,2022,79.5,2,1.0,0.0,74.5,1.55
6,13,4,2023,50.0,3,0.0,0.0,67.9,0.13
13,31,1,2023,100.0,1,1.0,0.0,78.1,1.1
14,21,4,2022,100.0,1,1.0,0.0,82.1,2.33
16,26,11,2023,75.5,3,1.0,0.0,73.2,0.57
17,29,6,2022,100.0,4,1.0,0.1,93.7,1.67
11,17,10,2023,100.0,0,1.0,0.0,69.1,1.14
14,13,3,2023,100.0,4,0.06128611111111111,0.3,73.5,0.51
17,13,4,2023,100.0,4,1.0,0.2,82.7,0.89
16,25,1,2023,100.0,0,1.0,0.0,75.7,1.2
12,6,10,2022,100.0,2,1.0,0.0,77.9,1.41
8,2,9,2023,54.5,0,1.0,0.0,80.4,0.51
14,22,6,2022,100.0,2,1.0,0.0,92.5,2.02
12,21,12,2021,54.0,5,1.0,0.6,68.0,0.25
9,24,9,2023,67.0,1,1.0,0.0,74.8,1.69
6,28,8,2022,50.0,1,0.0,0.0,75.5,0.02
17,16,6,2022,100.0,4,1.0,0.1,92.9,1.97
13,10,9,2023,100.0,0,1.0,0.0,91.9,2.29
15,2,9,2022,100.0,4,0.6848055555555556,0.1,87.2,1.34
11,24,12,2023,62.5,1,0.6476166666666667,0.0,65.1,0.58
15,10,1,2023,100.0,0,1.0,0.0,69.1,1.1
12,8,12,2022,97.5,0,1.0,0.0,75.3,1.07
17,28,2,2023,100.0,1,1.0,0.0,78.9,0.81
17,1,7,2023,100.0,0,1.0,0.0,92.7,1.91
14,21,5,2023,100.0,4,1.0,0.3,91.8,1.76
16,2,10,2023,100.0,0,1.0,0.0,84.4,1.91
6,6,8,2022,50.0,0,0.0,0.0,76.9,0.1
9,8,3,2023,60.0,2,1.0,0.0,71.4,0.42
6,26,7,2023,50.0,1,0.0,0.0,76.4,0.02
7,10,3,2023,50.0,1,0.0,0.0,62.4,0.35
15,13,10,2022,68.0,1,1.0,0.0,84.3,0.86
13,5,7,2022,100.0,4,1.0,0.1,92.0,1.94
13,16,1,2023,100.0,0,1.0,0.0,59.3,1.17
7,25,7,2023,64.0,1,0.7932250000000001,0.0,77.1,0.14
14,20,3,2023,100.0,0,1.0,0.0,68.1,1.26
6,9,4,2023,46.0,2,0.0,0.0,67.5,0.01
6,1,5,2023,55.5,0,0.0,0.0,68.2,0.45
16,6,1,2022,100.0,0,1.0,0.0,71.1,1.25
13,27,12,2021,100.0,1,1.0,0.0,72.1,0.94
11,3,1,2024,69.0,1,0.9781666666666667,0.0,55.7,0.52
10,8,4,2023,64.5,1,1.0,0.0,77.6,1.42
14,15,12,2022,51.0,5,0.0,0.5,70.1,0.16
7,18,12,2022,50.0,2,0.0,0.0,54.9,0.15
10,2,3,2023,66.5,0,1.0,0.0,71.3,0.59
10,8,11,2023,82.5,0,1.0,0.0,69.5,1.26
11,28,11,2022,100.0,0,1.0,0.0,71.1,0.91
11,5,2,2022,50.0,3,0.0,0.0,61.1,0.36
14,21,6,2023,75.0,0,1.0,0.0,84.1,2.04
12,8,11,2022,80.0,4,1.0,0.2,78.1,1.37
17,26,12,2021,100.0,0,1.0,0.0,70.1,0.52
9,4,6,2022,59.5,4,0.0,0.1,75.4,0.36
14,24,4,2022,100.0,0,1.0,0.0,87.5,2.42
12,5,9,2022,95.0,0,1.0,0.0,89.9,1.72
14,25,3,2022,100.0,0,1.0,0.0,74.4,1.32
17,20,9,2022,100.0,7,1.0,1.8,83.7,0.75
8,17,12,2022,34.0,0,0.2424083333333333,0.0,50.9,0.2
12,6,1,2022,99.5,0,1.0,0.0,67.1,1.05
16,7,7,2022,100.0,4,1.0,0.1,87.5,0.94
16,13,2,2023,100.0,0,1.0,0.0,66.6,0.88
15,3,10,2023,100.0,0,1.0,0.0,85.4,2.01
14,18,7,2022,100.0,4,1.0,0.2,85.4,0.98
16,6,11,2022,100.0,6,1.0,1.1,81.3,0.57
18,25,9,2022,96.0,4,1.0,0.1,82.6,0.8
11,19,9,2023,96.0,0,1.0,0.0,86.3,2.53
6,13,6,2022,59.0,0,0.0,0.0,75.6,0.18
8,25,10,2022,52.0,1,0.19610833333333333,0.0,69.1,0.46
9,23,3,2022,58.0,3,1.0,0.0,73.1,0.86
13,18,7,2022,100.0,8,1.0,3.5,85.5,0.9
8,4,6,2023,57.0,2,1.0,0.0,74.0,0.37
15,25,5,2023,100.0,3,0.37680555555555556,0.0,83.1,1.58
18,26,6,2022,100.0,4,1.0,0.1,89.9,1.75
12,25,1,2022,36.5,7,0.0,1.6,50.9,0.07
10,13,6,2022,70.0,4,1.0,0.2,83.7,1.15
12,27,12,2021,89.0,1,1.0,0.0,70.2,0.81
8,22,11,2022,80.0,3,0.0,0.0,63.2,0.11
7,26,9,2023,50.0,1,0.01611111111111111,0.0,75.8,0.07
9,16,7,2022,57.0,4,1.0,0.1,79.7,0.72
14,14,5,2023,100.0,4,1.0,0.4,87.6,1.9
11,24,8,2022,82.0,4,1.0,0.2,87.6,1.28
17,18,9,2022,100.0,4,1.0,0.3,82.9,0.94
11,27,5,2023,100.0,0,1.0,0.0,77.5,1.14
11,18,7,2023,71.0,2,0.9211027777777777,0.0,83.5,0.77
13,27,5,2022,100.0,6,1.0,1.0,82.8,0.84
13,25,10,2023,100.0,3,1.0,0.0,80.3,1.48
10,3,1,2023,100.0,0,1.0,0.0,69.0,0.46
11,11,12,2022,36.5,3,1.0,0.0,68.8,0.49
6,21,7,2023,52.0,0,0.0,0.0,76.4,0.08
12,1,3,2022,66.0,0,1.0,0.0,71.4,0.97
10,24,12,2021,73.5,0,1.0,0.0,58.4,0.36
9,2,12,2023,27.0,2,0.0,0.0,70.2,0.3
18,22,5,2023,100.0,8,1.0,3.7,82.1,0.65
15,9,11,2023,100.0,1,1.0,0.0,87.4,2.56
8,26,11,2023,50.0,9,0.0,10.5,63.8,0.14
14,3,1,2022,100.0,0,1.0,0.0,68.4,0.66
15,28,10,2023,100.0,1,1.0,0.0,86.5,2.3
9,15,11,2022,83.5,1,1.0,0.0,70.8,0.28
8,8,11,2022,41.5,0,0.8098777777777778,0.0,70.5,0.32
14,30,1,2023,100.0,1,1.0,0.0,78.5,1.42
16,27,8,2022,80.0,2,0.0,0.0,83.6,0.52
15,4,1,2022,100.0,4,1.0,0.1,68.6,1.0
7,22,10,2022,42.5,0,0.0,0.0,54.5,0.3
11,23,4,2023,100.0,0,1.0,0.0,81.8,2.25
13,11,2,2023,69.0,1,1.0,0.0,74.5,0.96
15,29,9,2023,100.0,1,1.0,0.0,85.8,1.35
10,9,4,2022,76.0,0,1.0,0.0,67.3,1.05
11,6,11,2022,83.0,0,1.0,0.0,79.4,1.12
8,8,8,2022,52.0,1,0.0,0.0,77.0,0.2
13,17,11,2023,16.0,4,0.5790055555555556,0.1,75.2,0.82
11,7,12,2021,43.0,3,0.7238527777777778,0.0,71.0,0.46
10,27,11,2023,36.0,4,0.0,0.1,63.5,0.3
14,26,9,2023,100.0,4,1.0,0.2,86.1,1.02
6,15,6,2023,54.5,1,0.0,0.0,74.9,0.1
11,21,9,2022,79.0,4,1.0,0.1,82.4,0.77
11,13,8,2023,98.5,4,1.0,0.1,92.8,2.17
10,13,1,2023,37.5,0,1.0,0.0,61.9,0.31
16,2,1,2022,100.0,0,1.0,0.0,77.8,1.08
14,5,1,2023,100.0,1,1.0,0.0,73.8,1.44
12,3,10,2022,100.0,0,1.0,0.0,78.7,1.23
14,17,10,2023,100.0,0,1.0,0.0,73.7,1.21
6,8,5,2023,66.0,0,0.0,0.0,66.5,0.23
5,15,5,2023,56.0,0,0.0,0.0,69.2,0.24
17,22,6,2023,100.0,5,1.0,0.7,83.1,0.82
16,22,1,2023,63.0,5,0.7868111111111111,0.6,70.8,0.37
13,28,7,2023,100.0,4,1.0,0.2,90.7,1.68
7,16,12,2021,50.0,2,0.0,0.0,66.8,0.07
14,4,11,2022,100.0,0,1.0,0.0,82.7,1.83
16,30,5,2022,100.0,4,1.0,0.3,89.4,2.17
6,7,9,2022,50.0,3,0.0,0.0,77.0,0.0
11,28,12,2021,91.5,3,1.0,0.0,66.9,0.32
8,5,3,2023,58.0,1,0.14074166666666668,0.0,71.0,0.11
5,9,6,2023,55.0,0,0.0,0.0,73.3,0.25
12,10,10,2023,100.0,1,1.0,0.0,78.4,1.42
17,14,4,2023,100.0,1,1.0,0.0,86.8,1.23
8,13,12,2021,36.5,0,0.1766361111111111,0.0,64.3,0.08
8,26,3,2022,55.0,0,1.0,0.0,58.9,0.71
9,12,11,2023,55.5,1,1.0,0.0,75.1,0.5
